,,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,MSZoning_E,Alley_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,PavedDrive_E,PoolQC_E,Fence_E,SaleType_E,SaleCondition_E,MSSubClass_E,EnclosedPorch_0,BsmtFinSF2_0,LowQualFinSF_0,WoodDeckSF_0,Fireplaces_0,3SsnPorch_0,PoolArea_0,MiscVal_0,ScreenPorch_0,OpenPorchSF_0,BsmtUnfSF_0,GarageArea_0,2ndFlrSF_0,TotalBsmtSF_0,MasVnrArea_0,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,GarageArea_bin
test,1097,10890,5,6,7.562161631225652,1950,0.0,5.918893854273146,7.167809184316444,7.167809184316444,7.167809184316444,7.860570785538664,2.0,2,0,6,2,12,0.0,4.0,3.0,1.0,2.0,1.0,9.0,5.0,5.0,2.0,7.0,5.0,3.0,6.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,2.0,6.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,1.0,5.0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,6.7,8.25,9.5,5.0,15.0,4.0,1
test,1098,7223,5,5,7.563719668414366,1950,0.0,5.768320995793772,7.1631723908466425,7.260522598089852,0.0,7.260522598089852,0.0,1,0,3,1,6,352.0,4.0,3.0,1.0,2.0,1.0,18.0,5.0,5.0,5.0,6.0,5.0,3.0,8.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,3.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,6.7,8.25,8.75,6.666666666666667,14.0,3.5,1
test,1099,6821,6,7,7.561121589530238,2005,0.0,4.736198448394496,6.480044561926653,6.633318433280377,6.29156913955832,7.1693500166706,0.0,2,0,2,1,8,240.0,4.0,3.0,1.0,4.0,1.0,18.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,5.0,3.0,2.0,4.0,2.0,1.0,5.0,5.0,5.0,7.0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,6.7,6.0,7.75,6.666666666666667,14.0,3.5,1
test,1100,4000,7,8,7.565793282428515,1995,0.0,5.5093883366279774,6.2766434893416445,6.342121418721152,6.2766434893416445,7.002155954403621,1.0,1,0,2,1,5,216.0,4.0,3.0,1.0,2.0,1.0,18.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,5.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,10.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,6.7,7.25,7.75,7.0,14.0,3.5,1
test,1101,6720,6,7,7.561121589530238,1950,0.0,0.0,6.373319789577012,6.747586526829315,6.373319789577012,7.270312886079025,0.0,1,0,3,1,7,228.0,4.0,3.0,1.0,2.0,1.0,18.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,1.0,6.0,2.0,7.0,5.0,3.0,2.0,4.0,3.0,1.0,5.0,7.0,5.0,10.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,6.7,7.25,7.75,6.0,14.0,3.5,1
test,1102,7155,6,8,7.563719668414366,1991,0.0,0.0,6.532334292222349,6.532334292222349,6.654152520183219,7.2875606403097235,0.0,1,0,3,1,6,225.0,4.0,3.0,1.0,2.0,1.0,18.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,5.0,3.0,2.0,4.0,1.0,1.0,3.0,5.0,5.0,10.0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,6.7,7.25,7.75,6.0,14.0,3.5,1
test,1103,7230,7,7,7.564238475170491,1992,0.0,0.0,6.747586526829315,6.7661917146603505,6.747586526829315,7.449498005382849,0.0,2,1,4,1,8,264.0,4.0,3.0,1.0,2.0,1.0,18.0,5.0,5.0,5.0,4.0,2.0,3.0,12.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,4.0,3.0,2.0,4.0,3.0,1.0,4.0,5.0,5.0,10.0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,6.7,16.5,17.0,6.0,27.0,4.5,1
test,1104,13108,5,5,7.5766097669730375,1951,0.0,0.0,0.0,7.112327444710911,0.0,7.112327444710911,0.0,1,1,2,1,7,400.0,4.0,3.0,4.0,4.0,1.0,18.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,6.0,2.0,4.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,11.4,10.5,11.5,6.0,28.0,5.5,2
test,1105,7810,4,6,7.565793282428515,2003,0.0,5.247024072160486,6.836259277277067,7.115582126184454,6.26530121273771,7.470793774195062,0.0,2,0,4,1,7,231.0,4.0,3.0,2.0,4.0,1.0,18.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,3.0,2.0,3.0,3.0,1.0,5.0,5.0,5.0,7.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,6.7,13.5,16.25,7.0,27.0,4.5,1
test,1106,6221,5,5,7.571473648851271,1950,0.0,6.280395838960195,6.591673732008658,6.634633357861686,6.39024066706535,7.212294468500341,0.0,2,0,3,1,5,528.0,4.0,3.0,2.0,2.0,1.0,18.0,5.0,5.0,1.0,3.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,4.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,11.4,7.25,7.75,16.666666666666668,14.0,11.0,2
test,1107,25485,6,4,7.581209826196346,1960,423.0,6.293419278846481,7.353081920515432,7.353081920515432,0.0,7.353081920515432,0.0,1,1,3,1,6,580.0,4.0,3.0,2.0,2.0,5.0,18.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,11.4,7.25,6.5,16.0,25.0,10.5,2
test,1108,21579,6,6,7.585281078639126,1968,0.0,6.70196036600254,7.305860032684009,7.305860032684009,0.0,7.305860032684009,0.0,2,0,3,1,7,552.0,4.0,3.0,2.0,2.0,5.0,18.0,5.0,5.0,5.0,6.0,5.0,3.0,9.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,7.0,5.0,12.0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,11.4,8.25,8.75,15.333333333333334,14.0,11.0,2
test,1109,1782,6,6,7.591357046698551,1980,0.0,5.802118375377063,6.248042874508429,6.272877006546167,6.248042874508429,6.952728644624869,0.0,1,0,2,1,5,462.0,2.0,3.0,1.0,2.0,1.0,8.0,5.0,5.0,3.0,7.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,7.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,6.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,8.7,7.25,8.0,16.333333333333332,14.0,11.0,2
test,1110,17871,4,5,7.59890045687141,1996,0.0,0.0,7.427144133408616,7.427144133408616,0.0,7.427144133408616,0.0,2,0,4,1,7,628.0,4.0,3.0,4.0,2.0,1.0,18.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,11.4,16.5,17.0,15.0,27.0,12.5,2
test,1111,3907,8,5,7.5953872788539725,1988,0.0,6.359573868672378,6.912742820493176,6.928537818164665,0.0,6.928537818164665,1.0,1,0,1,1,4,509.0,2.0,3.0,2.0,1.0,1.0,8.0,5.0,5.0,4.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,7.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,8.7,6.75,7.75,16.666666666666668,14.0,11.0,2
test,1112,20693,7,5,7.586803535162581,1971,652.0,6.075346031088684,7.436617265234227,7.436617265234227,0.0,7.436617265234227,0.0,2,0,3,1,7,625.0,4.0,3.0,2.0,1.0,3.0,18.0,5.0,5.0,5.0,6.0,2.0,3.0,10.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,2.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,11.4,6.75,7.75,16.333333333333332,14.0,11.0,2
test,1113,18044,8,5,7.594381242551817,1986,0.0,0.0,5.634789603169249,7.910957382845589,0.0,7.910957382845589,0.0,2,1,2,1,6,691.0,4.0,3.0,2.0,4.0,5.0,18.0,5.0,5.0,5.0,6.0,2.0,3.0,7.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,12.0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,11.4,14.5,17.0,15.0,27.0,12.5,2
test,1114,7000,6,7,7.57095858316901,1950,0.0,5.929589143389895,6.580639137284949,6.580639137284949,6.206575926724928,7.103322062526113,0.0,1,0,3,1,6,720.0,2.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,4.0,3.0,7.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,7.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,8.7,16.5,17.0,14.666666666666666,27.0,12.5,2
test,1115,7288,5,7,7.563200592358071,2003,0.0,0.0,6.842683282238422,6.842683282238422,6.501289670540389,7.379008127628304,0.0,2,0,3,1,6,0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,2.0,3.0,12.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,7.0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,4.1,7.25,8.0,6.0,14.0,3.5,1
test,1116,9060,5,6,7.562161631225652,1999,0.0,6.3080984415095305,6.756932389247553,6.849066282633458,6.787844982309579,7.511524648390866,0.0,2,0,3,1,6,472.87457162440035,2.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0,4.0,10.0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,8.7,16.5,17.0,14.666666666666666,27.0,12.5,2
test,1117,3672,5,7,7.56164174558878,1950,0.0,0.0,6.705639094860003,6.705639094860003,0.0,6.705639094860003,0.0,1,0,2,1,5,100.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,6.0,2.0,3.0,8.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,4.1,7.25,7.75,6.0,14.0,3.5,1
test,1118,11067,2,4,7.570443252057374,1950,0.0,0.0,0.0,6.46302945692067,0.0,6.740519359606223,0.0,1,0,1,1,4,256.0,2.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,5.0,5.0,5.0,7.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,4.1,5.5,3.0,3.3333333333333335,20.1301510989011,2.0,1
test,1119,8250,5,6,7.547501682814967,2006,0.0,0.0,6.86484777797086,6.942156705699469,6.86484777797086,7.596894438144544,0.0,2,0,4,2,9,0.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,7.0,2.0,3.0,12.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,2.0,1.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,4.0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1.5,7.25,8.0,6.0,14.0,3.5,1
test,1120,6565,4,6,7.579678823090456,1980,0.0,6.875232087276577,6.97914527506881,6.97914527506881,0.0,6.97914527506881,1.0,1,0,3,1,6,720.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,7.0,6.0,6.0,4.0,2.0,4.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,2.0,12.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,3.4,7.25,7.75,16.333333333333332,14.0,11.0,2
test,1121,6060,5,9,7.565793282428515,2007,0.0,6.6039438246004725,6.731018100482083,6.90975328164481,0.0,6.90975328164481,0.0,1,0,2,1,5,216.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,3.0,2.0,4.0,1.0,1.0,5.0,5.0,5.0,1.0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1.5,17.25,17.75,8.0,27.0,4.5,1
test,1122,5568,8,5,7.604396348796338,2007,473.0,7.3613754289773485,7.3613754289773485,7.3938782901077555,0.0,7.3938782901077555,1.0,2,0,2,1,5,495.0,2.0,3.0,2.0,4.0,1.0,18.0,5.0,5.0,4.0,6.0,5.0,3.0,13.0,5.0,3.0,4.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,14.0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,8.7,15.25,17.75,16.666666666666668,27.0,12.5,2
test,1123,12150,6,6,7.590852123688581,1979,0.0,6.90975328164481,6.90975328164481,7.170119543449628,0.0,7.170119543449628,1.0,2,0,2,1,5,486.0,4.0,3.0,2.0,1.0,5.0,12.0,5.0,5.0,5.0,2.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,7.0,6.0,6.0,3.0,2.0,6.0,3.0,7.0,1.0,7.0,3.0,4.0,3.0,1.0,3.0,5.0,5.0,8.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,11.4,15.0,17.0,16.666666666666668,27.0,12.5,2
test,1124,10000,5,5,7.602401335665818,2002,166.0,6.373319789577012,7.273786317844895,7.239214973779806,0.0,7.239214973779806,0.0,2,0,3,1,6,650.0,4.0,3.0,1.0,2.0,1.0,12.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
test,1125,12864,7,5,7.602401335665818,2002,0.0,7.239214973779806,7.251344983372214,7.251344983372214,0.0,7.251344983372214,1.0,1,1,1,1,4,576.0,4.0,3.0,2.0,2.0,5.0,12.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
test,1126,9928,7,5,7.596894438144544,1992,0.0,7.122866658599083,7.282761179605593,7.2991214627108,0.0,7.2991214627108,1.0,2,0,3,1,6,506.0,4.0,3.0,2.0,2.0,5.0,12.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,11.4,7.25,7.75,16.333333333333332,14.0,11.0,2
test,1127,8750,7,6,7.588829878307813,1975,50.0,5.41610040220442,6.748759547491679,6.823286122355687,0.0,6.823286122355687,0.0,1,0,3,0,4,360.0,4.0,3.0,2.0,2.0,1.0,12.0,5.0,5.0,5.0,5.0,2.0,3.0,10.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,11.0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,6.7,7.25,7.75,7.333333333333333,13.0,5.5,1
test,1128,8410,6,6,7.5883236773352225,1974,0.0,6.829793737512425,6.878326468291325,6.934397209928558,0.0,6.934397209928558,1.0,1,0,2,1,5,528.0,4.0,3.0,2.0,2.0,3.0,12.0,5.0,5.0,5.0,2.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,1.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,8.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,11.4,7.25,7.75,14.666666666666666,14.0,11.0,2
test,1129,4054,7,6,7.59488438721652,1987,352.0,6.856461984594587,7.31455283232408,7.31455283232408,0.0,7.31455283232408,1.0,2,0,2,1,5,512.0,4.0,3.0,2.0,2.0,1.0,22.0,5.0,5.0,4.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,11.4,16.5,17.0,16.666666666666668,27.0,12.5,2
test,1130,19958,6,8,7.580189417944541,1995,1224.0,0.0,6.373319789577012,7.731930721948486,0.0,7.731930721948486,0.0,2,1,4,1,7,461.0,4.0,3.0,1.0,2.0,1.0,22.0,5.0,5.0,5.0,6.0,5.0,3.0,9.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,11.4,17.25,17.0,15.0,27.0,12.5,2
test,1131,8368,7,5,7.604396348796338,2007,0.0,0.0,7.432483807917119,7.432483807917119,0.0,7.432483807917119,0.0,2,0,3,1,7,433.0,4.0,3.0,2.0,4.0,1.0,22.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,11.4,14.5,17.0,15.0,27.0,12.5,2
test,1132,8298,8,5,7.604396348796338,2007,102.20131215469613,6.369900982828227,7.344072850573066,7.355641102974253,0.0,7.355641102974253,0.0,2,0,2,1,6,502.0,4.0,3.0,2.0,4.0,1.0,22.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,9.0,6.0,12.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,11.4,19.25,22.75,16.666666666666668,25.0,14.5,2
test,1133,10331,7,7,7.593877844605118,1985,0.0,5.375278407684165,7.143617602704121,7.123672785204607,0.0,7.123672785204607,0.0,2,0,3,1,6,528.0,4.0,3.0,1.0,2.0,5.0,22.0,5.0,5.0,5.0,6.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,6.0,3.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,11.4,16.5,17.0,12.0,28.0,10.5,2
test,1134,6718,8,5,7.601901959875166,2001,86.0,5.5254529391317835,7.145196134997171,7.180069874302796,0.0,7.180069874302796,0.0,2,0,2,1,5,471.0,4.0,3.0,2.0,2.0,1.0,22.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,5.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,15.333333333333334,27.0,12.5,2
test,1135,11305,8,5,7.602401335665818,2002,886.0,7.1929342212158,7.56164174558878,7.56164174558878,0.0,7.56164174558878,1.0,2,0,2,1,6,692.0,4.0,3.0,1.0,2.0,1.0,22.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,6.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,11.4,17.25,17.75,16.666666666666668,27.0,12.5,2
test,1136,7777,6,5,7.599401333415815,1996,203.0,0.0,7.307872780763706,7.307872780763706,0.0,7.307872780763706,0.0,2,0,3,1,7,571.0,4.0,3.0,2.0,2.0,1.0,22.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,5.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,11.4,7.25,7.75,15.0,14.0,11.0,2
test,1137,11800,7,5,7.602900462204755,2004,94.0,6.642486801367256,7.023758954738443,7.044905117129371,7.201170883281678,7.818832443803404,1.0,3,1,5,1,10,452.0,4.0,3.0,2.0,2.0,1.0,22.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,7.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,11.4,16.5,17.0,16.666666666666668,27.0,12.5,2
test,1138,12633,10,5,7.604396348796338,2007,242.0,0.0,7.509335266016592,7.509335266016592,0.0,7.509335266016592,0.0,2,0,3,1,8,932.0,4.0,3.0,2.0,4.0,1.0,22.0,9.0,8.0,5.0,6.0,5.0,3.0,5.0,3.0,4.0,4.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,12.0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,14.1,19.135420240137222,20.635420240137222,22.333333333333332,27.0,19.0,3
test,1139,43500,3,5,7.577633832602728,1953,0.0,0.0,0.0,7.618251097876695,0.0,7.618251097876695,0.0,1,0,2,1,9,1041.0,4.0,3.0,1.0,2.0,1.0,12.0,1.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,6.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,5.0,5.0,12.0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,14.1,10.5,11.5,15.0,28.0,12.5,3
test,1140,6710,6,5,7.599401333415815,1997,134.0,2.833213344056216,6.825460036255307,6.842683282238422,0.0,6.842683282238422,2.0,0,1,0,1,3,460.0,2.0,3.0,2.0,2.0,4.0,12.0,5.0,5.0,4.0,2.0,2.0,3.0,12.0,3.0,2.0,4.0,6.0,5.0,4.0,4.0,2.0,5.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,8.7,7.25,7.75,17.666666666666668,13.0,12.5,2
test,1141,1504,4,4,7.587310506022615,1972,0.0,5.53338948872752,6.304448802421981,6.304448802421981,6.304448802421981,6.996681488176539,0.0,1,1,3,1,5,253.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,7.0,2.0,3.0,13.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,6.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4.1,7.25,7.75,6.666666666666667,14.0,3.5,1
